from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
20828,92,136105,634019,15,655,430,288,375260,102154
116532,121868,22,2244,5,11,0,5,49,6
261344,261333,376,5478,3,25,0,3,180,28
304846,11,377365,3770077,14,962,603,818,573396,152503
87651,87507,51,3134,2,7,0,3,73,15
84785,31,223156,4169456,15,1265,888,871,1287415,332154
345267,93,185943,2226485,14,902,668,562,1040272,246668
203888,72,253017,2813812,12,983,667,599,1023109,234200
365444,31,194194,2368637,10,998,691,334,1041863,248004
275738,67,192467,3516354,12,1102,762,463,603714,157858
105369,105353,39,3133,2,10,0,3,37,6
105573,33,135571,1184377,15,814,562,340,696008,183562
424263,54,108274,1223802,8,562,425,151,90313,28071
107942,107989,1364,6633,3,32,0,6,251,47
262190,30,151788,1470596,12,870,601,408,535805,158282
328804,94,150305,1055061,8,840,607,153,92596,29125
404411,33,172963,2136079,20,941,676,487,1168765,251175
148703,148706,15,8490,3,10,0,3,71,15
261344,65,146477,1484576,14,868,578,405,543392,158302
87651,99,171056,2156886,18,940,660,212,439938,118672
53184,53155,229,7709,4,22,0,4,238,50
354163,98,212796,3218183,32,1168,814,789,1510415,346953
105369,38,190143,465923,15,647,399,272,319709,88092
209042,212056,206,6008,4,19,0,6,165,31
299275,49,187211,4245014,15,1089,738,1072,1091943,300759
105369,64,134174,1261628,18,822,551,375,709013,192361
299275,14,139086,3841768,12,920,547,969,599091,188050
404692,407109,157,7729,5,31,0,8,240,89
365444,8,313578,1880566,12,897,544,659,674091,171754
21510,68,72054,314799,8,573,287,196,255073,66224
116532,52,142508,1351512,21,872,571,300,886836,191314
232543,232593,152,6047,3,24,0,5,169,51
291361,21,219218,5162777,23,1168,817,1219,1362328,376728
210065,4,150358,1277868,17,836,575,362,667747,176563
371029,70,176841,2208661,12,951,706,266,832097,202783
251702,63,266549,1455986,13,903,629,337,660227,164639
251813,57,214887,2179982,15,964,654,468,597003,174348
85582,65,223401,4359404,17,1263,896,900,1412903,348790
223051,223109,293,2505,3,14,0,4,70,10
6366,82,96990,319576,12,579,398,122,243565,59215
399159,19,193341,2185418,23,978,748,577,1016903,256835
434638,32,161248,2015377,13,920,614,229,101853,32495
106382,106377,448,3563,2,12,0,2,88,19
44959,1,199595,3604617,15,1154,777,471,377828,110419
305595,41,167963,4152818,21,996,650,998,926614,209098
258288,258854,43,1756,4,9,0,4,40,7
251813,251819,58,7276,8,21,0,16,154,51
251813,29,291299,2180969,19,976,656,460,597148,174396
404692,14,245473,1024600,12,869,500,380,545449,116195
393494,96,214814,5503917,23,1179,810,1393,1336752,383661
229574,93,127070,652063,14,636,423,346,388059,106828
415923,77,38746,325092,9,207,139,69,57377,16040
230656,230662,2930,9736,7,25,9,12,213,52
210065,230110,114,7516,5,16,0,6,1236,64
106382,58,121870,1185757,11,770,515,287,741641,182949
306700,35,220967,4979478,19,1158,835,1075,1365149,320316
198451,51,182329,3036873,25,939,624,965,913980,238648
425419,54,159678,1415803,9,844,619,278,492413,133367
214020,215652,261,6843,7,29,0,9,193,41
371029,96,201648,2179251,11,933,693,262,810869,197397
371029,98,254578,2160274,16,938,693,260,760012,193323
345267,58,205714,2904490,11,1072,807,598,1393435,337922
56458,57,166404,1279143,15,915,669,328,588376,162907
209042,98,175072,1087576,14,651,435,260,597131,154498
424263,72,142432,1284807,7,768,570,142,109608,34168
22578,26,141159,1274022,16,870,578,339,696745,192002
107942,52,141046,1104900,9,799,530,286,780844,172291
211551,24,106602,1163432,15,673,423,318,576424,162228
254117,91,135072,1111705,12,814,507,315,257856,82277
229574,24,132665,1327132,19,802,567,440,826957,195832
223051,223105,266,5319,3,12,0,8,141,31
81602,70,220000,3924299,17,1230,872,820,1291586,336186
106382,106389,1163,6132,3,34,0,6,172,45
53184,18,169068,1168142,10,969,665,324,552270,153386
113816,76,179133,1819894,17,910,703,397,1240812,229252
399159,93,199757,1481200,14,868,630,479,589919,152575
304846,16,216496,4829723,16,1167,847,1010,1303061,313699
306700,40,176219,4085139,17,989,659,984,951628,209732
344488,344488,539,0,0,2,2,0,1,1
209042,52,107884,1084099,12,649,434,237,596212,154213
246600,63,233015,6362664,26,1211,855,1588,1454090,398785
330597,330591,588,8542,3,20,0,8,3621,16
223051,111103,638,6856,4,20,0,5,203,48
209042,230846,199,8320,5,21,0,9,281,62
209042,212003,214,8382,6,21,0,7,287,64
105573,30,136598,1275834,23,838,569,351,730700,193127
395919,395919,4,0,0,2,0,0,0,1
66329,65726,107,5461,4,14,0,6,94,28
435452,54,363033,2091566,14,952,610,361,79924,28306
421265,15,154614,1031446,12,917,623,214,472942,126358
399159,49,170339,1480570,15,856,630,490,589574,152484
211551,60,143742,1217918,13,841,555,325,600965,169226
44959,85,183318,3947951,17,1090,704,585,703333,164730
119174,80,111435,584592,11,683,449,269,332146,93858
54415,34,164083,1313948,13,883,650,444,816817,163005
22578,22903,957,6909,2,38,0,5,179,47
251813,95,125466,1405153,15,818,478,500,182794,61053
106382,106590,1654,9683,4,61,0,10,450,136
21510,21542,417,3061,2,14,0,4,117,16
185200,100,169878,1909056,17,914,661,504,1055643,210436
247574,43,266349,5167321,20,1069,743,1362,1144106,303158
404411,47,181252,2103756,21,1004,699,472,1149245,246350
27931,63,203846,1307563,19,840,564,326,795583,192829
232543,88,149207,2845084,14,938,599,551,842298,202191
