from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
2461139,2461145,281,3774,3,32,0,5,192,49
1179990,1175556,1955,7561,6,23,1,8,200,55
2267802,2267806,119,3831,2,16,0,3,190,31
1583946,12,1033797,8644151,21,2737,2405,3046,11241086,2052009
773377,773329,1782,4910,4,11,6,4,107,13
345763,1048579,1226448,9740443,18,3445,2894,3463,12040101,2197486
2496408,2495974,489,9414,6,38,0,15,571,116
1158206,1048591,1257967,3969644,10,3334,3180,1175,6293653,1166126
1158646,1158646,17,0,0,2,0,0,0,1
1287249,22,1546931,4723310,19,3662,3467,1655,9575529,1544200
1225387,24,924636,3399612,14,2459,2282,955,5039031,954055
1179990,131417,45,2209,2,14,0,2,83,8
2492409,952225,261,7968,7,30,0,8,294,52
2492409,6,296253,1971534,10,921,709,560,1025561,234307
564745,1048577,713101,5351227,17,1872,1461,1359,1520553,391462
1301484,2097169,1165582,5454019,13,2945,2752,1862,10073721,1700866
2496408,963717,214,2340,3,16,0,3,257,15
345763,40,1270253,9682664,18,3476,2972,3450,11924981,2177160
1230444,7,412559,2911916,9,1324,1048,668,1875266,418681
1225387,179240,77,2270,1,5,0,2,61,9
2461139,1927224,293,6000,5,34,0,9,352,105
1179990,126918,69,3889,6,15,0,6,97,14
564745,2097158,574674,5330596,19,1850,1445,1354,1506203,388252
637736,1686482,1675,6117,4,11,2,4,165,15
1935365,1048606,1317230,13687690,14,3512,3102,4470,10442185,2362332
2461139,41,1479854,14731338,19,3999,3509,4723,10066494,2370370
1474366,2097162,1135829,8501112,14,2572,2238,3035,13122017,2093652
1179990,1048614,1195485,3809883,23,2987,2895,1237,6241138,1082997
609396,609376,93,4162,5,21,0,5,107,25
1583946,18,1031892,8615198,19,2737,2472,3036,11199671,2044580
2461139,1048581,1808857,14755781,16,3948,3425,4730,10087920,2375167
