from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1847988,1048604,428320,7027284,20,2011,1411,1079,11711189,1792214
718731,1048618,411557,9137714,16,2163,1379,2217,8244387,1858225
1100952,1048586,424449,9130165,28,1989,1379,2412,8929762,1876570
908962,13,459887,8708291,23,2023,1433,1300,9901265,1857673
1788164,932872,462,8953,3,21,0,11,299,103
1063066,18385,64,8929,2,11,0,7,165,53
37011,42,436527,9198971,16,2148,1432,2218,8466668,1863893
1378915,55,448474,10606488,21,2118,1479,1774,8236334,1877153
1314331,1048619,363010,3987612,16,1815,1237,1025,4826716,989788
584089,1048601,413883,3444823,15,1946,1364,944,3698710,802269
365792,35,459801,11308654,17,2151,1520,2630,8359011,1870534
1499307,26,396902,8371707,19,1959,1328,1794,8698756,1837030
1169249,1048604,83944,2142316,17,439,219,370,827866,201545
1172982,1048599,198368,2556774,19,883,569,498,2081476,481474
950338,1811898,2168,6231,3,17,7,4,68,17
782680,1048620,450543,12181348,21,2170,1475,3541,7680470,1874579
433386,3,999240,3843102,15,1839,1261,1103,3532636,811682
494052,47,367860,2780370,14,1613,1130,704,3132075,688199
461414,1048618,385280,3721635,18,1793,1258,1112,3703309,821150
1628684,1048594,421583,9447004,14,2101,1348,2470,8236030,1857098
1608303,1048588,444312,8921295,16,2060,1407,2338,8736407,1875046
1063066,1048619,27991,1790497,11,285,100,244,86949,34318
1162277,141468,400,6065,4,34,0,7,237,77
1429120,43,550348,10110378,23,2099,1453,2631,9257451,1871577
1222063,1223872,70,1704,4,14,0,5,53,10
1314331,1312264,119,7320,7,18,0,9,140,47
810474,810464,124,5106,3,20,0,5,115,29
433386,1384592,317,8840,5,31,0,6,255,99
1172982,1048601,155083,2343563,12,691,463,474,1711196,395280
202773,1048588,318334,5725184,20,1723,1087,1367,7617375,1543378
122512,1048616,565546,7245867,24,2153,1398,1849,9212576,1823860
1845368,1048622,454266,8690978,15,2093,1487,1252,8986336,1856086
1361892,32,399064,7389321,22,2001,1349,1546,8859852,1782964
782680,782689,100,7865,3,13,0,5,143,51
402518,1048601,402806,8423118,19,1956,1317,1895,8540446,1820458
1089366,38,453452,11084290,25,2136,1467,3127,8192729,1873017
153758,30,76849,1905992,23,397,203,318,691224,165853
1792688,31,134423,2793141,12,619,398,448,458163,145289
1162277,141536,115,1903,2,12,0,2,63,12
1070778,1048584,455930,9561897,33,2178,1448,2488,8099168,1871518
1172982,32,101869,2159532,11,493,308,441,1229442,305496
1127459,1048589,486178,10123408,22,2154,1487,2571,9383788,1876703
584089,583889,104,3803,4,13,0,5,95,17
990542,37,528602,8764202,20,2128,1507,1435,9166901,1851795
1162277,1048586,482325,13710952,26,2198,1493,3190,7717523,1875783
1680340,1048622,455721,12134603,21,2166,1495,2169,7647600,1871716
629068,22,375616,3519849,19,1823,1277,956,4493751,890298
1792688,1048618,136980,2796239,12,619,401,446,459293,145611
430478,1389631,98,7057,6,22,0,6,106,36
1222678,1048618,407835,6538213,16,2025,1382,1516,9488510,1710179
1162277,1048602,516446,13704454,23,2199,1480,3227,7717306,1875683
1237749,235510,289,5157,3,21,0,4,91,25
