from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
715341,332902,93596,2923840,16,1557,0,1204,2349100,397482
1575747,1623099,114810,4771243,33,1666,0,2262,3690013,832873
1304519,332908,68686,806207,12,1135,0,333,1011248,225917
332902,1575747,131247,2259204,29,1840,0,1475,3295060,619475
332903,1623099,99103,2980925,21,1465,0,852,4332601,767584
1473275,688396,144694,7278191,20,2127,0,2375,6743297,1390795
326884,332909,25540,414700,25,428,0,179,50862,18783
318620,115049,87222,3624335,17,1467,0,805,3911193,846290
688396,721396,12159,117075,13,397,0,87,36426,12817
715373,1623099,4766,656665,15,171,0,329,53349,22057
1623099,1311143,102400,3206836,22,1469,0,873,2761280,535289
115048,1575743,147627,5484257,44,1968,0,2242,8096300,1463402
715373,1575727,125304,4636786,24,1673,0,2463,7157877,1142161
115049,115048,3384,173568,24,75,0,40,2236,984
715361,656288,112902,5057432,26,1663,0,2151,7199958,1281013
721396,332905,117575,5732873,31,1746,0,1973,5149124,1053948
332927,1575729,132734,2354711,33,1869,0,1292,3486636,640107
1311143,1311143,20,0,0,2,0,0,0,1
721395,715367,84131,3685351,26,1280,0,1743,4974156,696479
1491170,715367,105392,4320048,21,1368,0,1465,4975266,896131
715341,332923,95455,2970017,19,1568,0,1218,2483321,419377
715373,1688332,126586,9135173,27,1994,0,3032,11446247,1819197
1688332,1311143,154613,10349613,28,2188,0,3488,5868753,1192783
715361,332927,100252,3228652,22,1494,2,878,3006369,521952
688396,715367,83314,3769471,21,1288,0,1821,3241990,728228
1311143,332906,341,84021,19,46,0,31,977,184
1792575,715361,112299,5858794,24,1641,0,1511,6387209,999121
721395,656307,254806,7508624,37,2133,0,3236,9931117,1590051
867647,715361,63111,1781403,19,991,0,498,705043,183056
721396,1311143,117296,5744203,29,1746,0,1970,5176764,1058418
115048,1575729,210102,5586614,46,1971,0,2276,8191451,1484589
1575729,867647,147661,4662251,37,2143,0,2162,4025355,812513
115048,318636,119861,3767044,30,1422,0,1040,4125771,824245
1850565,1473275,143104,6527177,20,2007,0,1602,14496178,1589075
528747,1304496,131581,1950599,28,1674,0,1409,2926546,553015
528747,332923,136792,2109804,23,1872,0,724,3043567,583025
715367,326884,95776,2898973,22,1484,0,732,2140271,378031
115049,1315989,112063,3608938,29,1620,0,1098,4809195,795377
721395,721396,32,1844,1,4,0,1,35,2
721395,715367,84017,3685351,26,1280,0,1743,4974156,696479
1623099,1575744,114399,4969743,28,1670,0,2137,6972547,1262114
721396,721396,20,0,0,2,0,0,0,1
656306,656288,1682,143113,14,105,0,44,9531,4312
115049,1688332,163859,7040664,22,2306,0,2319,10524716,1763519
115049,721396,41887,2263529,18,768,0,1246,2727837,434287
1792575,1473275,175200,3967793,23,2168,0,901,2697182,465616
715363,721396,77058,3757460,24,1289,0,1899,4846087,836166
721396,721396,19,0,0,2,0,0,0,1
332908,721395,120360,5477478,23,1887,0,2115,7281055,1330333
1473275,1575747,50191,1139932,18,773,0,502,1289918,276332
656308,1575747,2012,139862,19,139,0,67,12700,5395
1491170,1473275,152397,6934409,20,2174,0,2415,8394473,1547639
1575747,1311143,133277,2297762,33,1838,0,1612,2280235,554242
528747,715367,120364,4444442,34,1697,0,2457,4314647,879373
1473275,715367,110025,4241485,24,1673,0,2373,4756447,886861
721395,715361,70036,3193890,23,1110,0,1508,3681527,615824
867647,1141012,62270,1401108,29,895,0,365,511348,134919
715373,1575743,110573,4511184,29,1697,0,2430,6783899,1086000
796516,721396,92323,5667773,22,1190,0,2144,2929530,571835
715361,867647,62696,1745781,17,994,0,513,720380,115346
332905,1575747,128920,2237801,32,1840,0,1472,2976652,618945
1623099,115048,37867,1525642,28,498,0,414,254108,83937
332909,332907,27972,434763,16,439,0,128,78606,25399
1251093,715341,115691,3054719,25,1551,0,1605,3633020,746634
656307,115049,140000,5409733,34,2014,0,2187,4673689,965433
1311143,715361,97826,2863440,24,1467,0,813,3524762,749895
326884,1315989,1485,147817,19,76,0,68,2535,975
656308,721396,150981,7730434,40,2140,0,3485,6501116,1343775
715361,656307,113154,4924682,29,1684,0,2110,7035083,1244713
318620,1688332,125956,10493984,25,2033,0,3082,9408216,1873262
715363,1473275,109537,4258017,28,1671,0,2272,5588348,1003400
1575747,1251093,119975,1446913,21,1474,0,896,934015,260333
715361,656306,116402,4923957,28,1683,0,2108,7034193,1244521
326884,721395,113954,5842638,28,1735,0,2001,6693207,1332102
318620,688396,111775,5900792,19,1906,0,1650,6365644,1348734
115049,1575747,146130,5375195,34,2013,0,2204,8951439,1461163
715367,1141012,45537,2162859,29,620,0,727,896931,156039
721395,1575744,147854,7506649,36,2133,0,3233,9929265,1589638
326876,1315989,361,56068,12,44,0,35,914,429
1251093,656306,135659,1432965,23,1469,0,889,2593860,484494
715361,715363,4361,514536,19,161,0,277,48041,19193
318636,715341,74921,2461132,14,1327,0,922,3469886,700726
1311143,1688332,154653,10497743,31,2188,0,3048,9300851,1877380
115049,1304519,104791,3662101,22,1414,0,1003,4959211,820632
1311127,1688332,152946,10472547,38,2195,0,3045,9331676,1877256
1311143,715363,96747,2902602,21,1481,0,688,3542269,754675
1311143,1575747,129698,2203900,30,1838,0,1226,2957587,614729
715361,1575747,217182,4926338,29,1683,0,2116,7037250,1245195
1141012,326876,117870,3712519,29,1616,0,979,4385736,798644
1688332,332923,151760,10369215,29,2199,0,3475,5913506,1199461
721396,796516,147926,5911230,19,1511,0,2106,5538004,1121496
715361,715237,6276,672167,19,191,0,245,64675,25142
656288,715367,110122,4616084,30,1671,0,2628,3679068,799411
1575743,1575747,171,12318,8,32,0,15,321,144
1688332,332905,157259,10338283,30,2190,0,3491,5846216,1189146
721396,332905,117698,5732873,31,1746,0,1973,5149124,1053948
326884,656288,134285,2340014,28,1836,0,1262,3535059,641399
115049,1850565,145981,4563958,21,1985,0,860,7661944,1271248
1623099,715367,4664,635867,16,156,0,336,57914,23180
715361,332909,104226,2892448,18,1565,0,767,2160308,382574
1473275,332918,151760,1812822,20,1847,0,655,3192142,560955
326876,326876,28,0,0,2,0,0,0,1
1792575,1315989,128839,3698912,26,1628,0,873,1690011,336111
332907,1575747,132218,2239171,34,1842,0,1474,3698450,618945
332923,332907,387,99092,15,48,0,34,1201,567
796516,1792575,177256,11352960,32,2478,0,2622,8192408,1618495
318636,715373,77890,2517936,15,1343,0,1049,3500357,708009
721396,1304519,120200,5797647,26,1862,0,2042,5306429,1080045
332923,715361,127430,2895544,22,1479,0,808,3566148,750643
721396,715373,83985,3689410,27,1290,0,1746,3075538,697045
656306,1251093,123585,1449403,21,1474,0,895,1172552,260329
1311143,721396,118706,5839462,28,1733,0,2001,6813271,1332768
721395,1575727,165367,7639379,33,2107,0,3275,10528632,1615884
715341,1473275,109944,4187843,26,1744,0,2200,6105127,983028
332902,715361,99837,2850309,22,1469,0,817,3919251,748439
1792575,318636,98832,4233472,21,1526,0,1109,4169075,654841
332909,721395,115909,5472287,26,1889,0,2117,7015411,1330496
796516,721396,76419,5667773,22,1190,0,2144,2929530,571835
318636,721395,112631,5825669,21,1860,0,2042,6463244,1320757
332907,332922,15891,285353,19,306,0,122,14356,6458
656306,1473275,46712,1196393,16,736,0,608,556780,172784
318620,332927,74032,620371,15,1131,0,309,639989,160406
332927,715341,101961,2933356,18,1566,0,690,4417760,755342
1792574,1575747,140751,4837437,23,1984,0,1634,5229848,835243
721395,1623099,48633,3076477,24,883,0,1434,3593009,598426
721396,715341,91919,3797058,22,1436,0,1819,3182475,721313
1688332,721396,74695,5716474,21,1210,0,2157,2430578,572511
721396,1575747,148507,7510741,38,2133,0,3243,8028975,1590386
721396,332923,118728,5763805,30,1768,0,1957,5223535,1066163
1141012,115049,1705,161173,23,61,0,33,820,318
