from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
55465,80428,209472,781655,13,1760,524,268,1402204,219957
12798,12745,10732,50747,8,66,15,14,519,219
12747,179317,127366,639948,20,1174,290,318,940064,133717
12747,263201,142564,707372,23,1411,337,280,1658674,161484
80428,179317,187757,1150067,30,1461,397,603,795943,184694
156744,179318,82114,428081,22,843,198,160,135285,41022
179316,235018,123391,834225,25,1198,298,407,993734,182787
204759,204729,6282,35481,9,91,14,16,905,362
12798,204759,84904,576198,25,914,198,338,1417962,113397
107784,204743,112459,767451,29,1008,243,455,901853,159850
224272,55434,188528,417176,11,1362,404,182,242467,49364
107762,181734,135292,866848,16,1209,336,439,1188464,191094
204729,263200,89664,909505,28,1125,183,519,1373383,212857
156744,204743,57732,412125,19,705,130,212,126390,38559
237330,224277,179637,1264875,33,1725,431,511,1037223,214982
262060,237330,7879,204044,16,96,24,54,5955,2886
204759,263200,83763,891431,28,1079,175,506,1345983,211032
12798,156744,126565,832013,20,1269,299,424,2108060,211608
94671,204749,129860,1166566,26,1029,239,542,843008,166949
55478,94671,205942,873884,24,1546,463,340,1506085,238315
55465,12725,178723,514676,15,1530,424,257,738287,121833
106263,262060,161116,980487,22,1470,379,392,889592,150306
224272,94671,265650,1070582,24,1677,487,412,1808053,230371
12725,55434,171249,457321,16,1468,431,239,308592,59164
263810,204749,60512,491753,26,788,125,292,288484,65900
55465,55478,1469,14641,4,24,5,4,89,28
237334,179306,133386,959630,27,1298,297,383,537894,120579
204729,55465,102370,412968,18,1029,251,282,306649,69533
94671,235020,176891,1106546,28,1535,430,418,731339,146630
55465,179315,135255,547741,25,1332,318,347,809632,134005
55465,55434,4162,32223,8,62,13,8,291,129
224273,204713,116543,660740,16,1114,288,281,813172,114376
80433,181722,162040,1508133,30,1439,383,600,1058505,202326
181734,107767,131734,827220,25,1160,313,436,908518,170630
107768,204743,104881,765224,31,1013,261,454,1141356,159578
224272,55465,162440,429018,12,1384,403,188,260377,52557
224273,224272,4034,57819,8,77,11,21,3406,690
