from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
380831,21,224279,8610265,35,1531,819,2932,4591411,1067341
106198,30,201711,10389020,27,1421,756,3153,3683820,1067125
580099,93,236497,10367566,26,1539,920,2925,3678228,1068710
380831,382912,31,9092,10,20,0,10,89,29
895202,87,238966,8832833,28,1396,797,2426,4287540,1067900
320355,11,194499,8256250,43,1250,706,2400,5377107,1068782
511453,47,192119,7714509,27,1234,724,2639,4200175,1068508
34434,4,79830,2212502,22,710,292,865,532097,163079
318536,14,192538,7944186,36,1216,686,2372,5325138,1068778
532543,553434,100,6771,4,23,0,4,97,28
85853,99,216256,10213314,27,1367,783,2791,3739929,1068110
614029,614028,1772,7866,7,41,2,10,13218,100
189499,46,227305,9421633,30,1421,852,2792,4081239,1068406
880030,82,233809,5895738,29,1376,858,1868,5196984,1066027
1006087,97,212199,7239969,33,1358,774,2168,4391156,1068169
988292,988129,100,6149,3,12,0,5,82,18
318536,47,184730,7926971,29,1213,680,2377,5324488,1068508
800434,830810,119,4663,6,25,0,7,152,55
1016318,1,148571,3245191,18,951,546,981,1437608,364043
933034,63,196231,7912093,29,1265,723,2713,4316124,1068385
119278,86,221439,10363535,26,1344,814,2973,4087871,1067823
554440,54,215292,6247229,28,1313,793,1858,4440786,1068542
755629,752719,183,6898,3,24,0,6,176,54
318536,87,183919,7899558,27,1204,681,2397,5322698,1067900
1042694,29,258049,6371011,34,1649,920,2138,4027664,1040797
825355,823629,360,9632,5,39,0,9,341,93
813137,813103,933,6788,10,51,1,10,223,50
554440,10,222858,6227602,32,1430,814,2074,4439881,1068111
614029,69,332867,10753201,27,1543,879,3089,6203809,1068592
755629,755715,117,5379,3,14,0,4,122,33
500214,88,208884,4247183,23,1265,747,988,3157174,746010
189499,5,235785,9378457,36,1546,875,3029,4079005,1067347
511453,511499,81,6211,1,11,0,6,125,40
273644,42,126589,2990375,23,867,454,917,1101099,273014
189499,52,227464,9398645,28,1415,850,2793,4080247,1067929
1040535,75,251277,6270002,32,1535,897,1493,3964258,1021879
36626,36671,213,8627,4,20,0,4,198,72
909702,74,16313,474229,11,214,72,177,89993,29067
986513,82,214338,7090526,25,1345,790,2058,4648539,1068016
98654,39,216911,10273849,33,1432,788,3120,3695725,1068289
36626,86,45491,1948561,12,431,167,953,473459,145652
1040535,81,250542,6264705,29,1529,897,1493,3961778,1021099
993335,991201,742,9714,3,31,1,6,201,64
500214,80,205827,4279502,26,1265,732,974,3168534,749643
4846,94,250392,5428869,17,1464,943,1533,4343287,1041686
551891,15,220706,5885952,36,1303,793,1691,4398274,1068539
36626,8,61060,1896830,17,598,222,957,466062,142959
511453,511132,149,6650,3,24,0,5,140,45
189499,189501,569,628,1,4,2,1,22,2
580099,28,262093,10303568,29,1663,942,3135,3675190,1067253
993379,29,215055,6848579,26,1435,797,2191,4301498,1067154
554440,523315,53,4236,6,19,0,6,75,24
290177,290198,140,8465,7,33,0,12,115,37
273644,78,132186,3054587,31,887,465,955,1188440,291398
36626,62,45241,1981575,12,431,168,966,478763,147585
933034,933081,74,4651,5,22,0,5,134,22
385787,99,259310,8591848,24,1397,799,2419,4574124,1068110
614439,616474,230,7124,4,28,0,8,149,48
34434,46,57760,2271423,16,486,213,635,543351,166740
1042694,22,256857,6389259,38,1656,920,2143,4035597,1043573
816170,816093,2111,6617,4,23,7,7,191,46
517679,17,202984,7438319,35,1331,754,2486,4389450,1067107
500214,500214,642,0,0,2,2,0,0,1
933034,45,196205,7885786,27,1262,722,2708,4314911,1067811
554440,554438,20,1623,3,13,0,3,40,9
580099,48,235392,10344375,20,1532,919,2897,3677319,1068257
204359,49,273469,8314800,26,1335,839,2462,4279003,1068124
988292,988301,109,7780,3,14,0,5,126,34
318536,95,184756,7897396,27,1206,681,2398,5322548,1067840
950973,948451,223,5344,5,26,0,6,92,29
244709,234130,54,6431,5,14,0,5,207,10
291357,30,253325,4846348,25,1611,917,1731,3594299,865884
119278,93,226530,10406806,31,1351,814,2979,4090101,1068710
199208,83,221001,5161900,12,1353,825,1201,4452595,949857
663551,38,213579,6841995,20,1303,787,2253,5477484,1067884
297989,297913,64,4380,3,10,0,5,53,11
755629,752838,169,7080,1,14,0,6,179,55
41108,32,52465,1933316,20,618,200,1011,472823,144640
290177,85,245516,4602711,23,1496,878,1087,3471003,807989
711897,100,222311,7329944,31,1352,815,2326,4497452,1068090
