from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1637622,1048608,473360,1085907,14,1203,1085,572,2693372,462574
2515254,1048612,920099,2119955,23,2031,2083,1468,7492316,1129587
3305495,2741479,240,8740,7,32,0,13,432,148
1634405,2334009,594,7917,3,33,0,8,367,111
1472659,1048604,1552260,9390120,19,3657,3545,4095,11920325,2371564
1219138,1219169,140,7917,6,33,0,12,268,83
1607679,2097162,831889,2793782,15,2008,1985,1246,4832124,850502
3099109,1048590,1469594,4013649,21,3218,3184,1389,6330981,1127978
2725742,1048610,1150998,2380547,15,2645,2607,1621,8856159,1333177
1608188,1048584,961749,2826766,17,2118,2058,1135,4136963,811036
1832126,1048592,564208,1427828,13,1102,960,428,1854351,352095
493808,1048605,1893014,9261420,19,3663,3542,4046,12356710,2365379
2792073,2,1786858,3721498,16,2647,2575,1982,16004705,1985988
1991120,942520,383,3428,2,16,0,3,64,9
493808,24,1577316,9106533,20,3690,3534,4028,12092487,2313287
1454454,2,1678029,10313956,19,3712,3567,4632,11444740,2339926
2079587,1031016,42,4401,4,14,0,4,115,28
471695,33,1575672,10202171,29,3790,3612,4559,11359083,2358806
1941860,893289,473,9900,6,24,1,9,183,53
1449488,1048590,1664577,9485746,24,3755,3604,4047,10962396,2195961
737147,2395170,111,2989,3,18,0,4,76,13
3412372,12,1456814,4687352,19,3240,3269,2961,15195446,2244343
413324,2097161,1927860,10279749,25,3710,3549,4365,11332111,2356139
1439817,2097153,1162969,3525594,18,2486,2468,1575,4812160,908524
3501098,2097155,1567330,7176043,21,3583,3471,3523,11920263,2272604
529371,529284,46,7420,4,14,0,7,294,36
3506263,3506495,15,5551,3,9,0,5,119,24
2165974,2097161,653442,2401059,18,1646,1423,1026,3069641,658667
6317,28,78434,341878,9,391,228,125,117401,36376
3501098,10,1550943,7379939,21,3544,3479,3595,12262433,2342980
1749550,1749534,720,7780,3,27,0,5,328,100
6317,1048577,67027,330368,5,367,210,152,110103,34296
3313013,2097162,1224941,3013057,17,2413,2564,1327,14554613,1773719
157006,31,510032,2186602,13,1404,1230,980,3132790,660833
471695,35,1576888,10134483,27,3783,3599,4533,11263157,2337948
3313013,2750610,60,3176,2,9,0,3,214,24
1235169,1048604,544035,2416175,22,1612,1381,1283,2843996,634055
3279376,2712031,414,3766,4,18,0,8,117,24
1219138,170631,140,8235,5,34,0,9,290,91
2140508,2097167,557783,2271629,15,1701,1419,954,2368321,548098
1749550,1749521,682,5175,4,26,0,6,163,43
3375777,1048593,1746319,5071156,37,3328,3421,2751,15945207,2057215
3352822,27,548417,2103143,12,1703,1444,877,2364649,506212
3449914,6,1519001,6641307,22,3372,3387,3364,13520529,2342121
1785657,1785751,206,9270,4,29,0,9,438,138
1355671,42,1438884,4557618,30,3222,3414,2587,15100825,2055948
1608188,38,979789,2811050,20,2090,2005,1119,4102976,804771
1449488,2259224,649,9820,5,32,1,13,318,103
3313013,26,1097622,2987352,15,2409,2553,1314,14441939,1757960
1511397,1048599,1644888,8737098,21,3727,3562,4050,11562534,2277692
2511857,2511818,847,8691,6,36,0,9,301,88
1103302,41,381394,1232863,17,1111,996,554,1179913,261113
323111,21,1798887,7993280,37,4094,3823,2363,4660375,991371
720397,1048616,491938,905319,17,1303,1131,577,2280472,393245
1877467,828869,789,7230,2,22,1,9,302,73
1219138,1048616,594535,2453925,23,1709,1461,1163,3169714,667147
1511397,24,1668061,8737880,22,3729,3578,4051,11564031,2277996
1634405,13,503315,994474,11,1343,1164,539,2459490,434415
3375777,1048578,1640069,5030342,35,3348,3447,2728,15821379,2036733
1454454,1048616,2157364,10280839,24,3674,3543,4644,11393089,2329157
1832126,783546,90,7393,5,23,0,5,231,69
830346,830409,734,5317,3,12,1,4,109,26
2792073,2791979,709,8297,7,33,1,9,893,73
3375777,1048615,1691879,5530763,42,3354,3459,2954,17018496,2250602
2140508,37,567847,2239682,20,1699,1419,1068,2325091,538812
1219138,2166096,100,4156,3,20,0,7,125,31
3196683,2097153,1125316,4666596,18,2628,2519,2362,16424892,2267783
3117248,39,534870,1941713,16,1342,1271,819,4305806,671722
2165974,170167,199,3297,2,6,0,2,63,11
2766388,1048579,1343510,2176089,13,1428,1457,907,7691657,932878
3117248,2097166,478967,1938867,14,1232,1166,815,4295782,670118
52961,50386,957,4755,3,9,2,4,249,7
2935015,1048617,1792168,6124773,17,3382,3382,3128,13856906,2343371
471695,2097162,1582707,10161282,28,3777,3597,4542,11300567,2346133
2511857,2074161,397,5164,5,18,0,10,178,43
6317,2097155,20766,104284,4,194,71,57,16144,5811
1454454,1048578,1695768,9865262,22,3726,3581,4437,10603859,2173221
3352822,1048609,545235,2138310,14,1713,1448,890,2405902,515101
1608188,1048588,972227,2812124,18,2088,2028,1130,4105271,805197
1608188,1048600,948604,2834541,22,2116,2055,1134,4152660,813976
3279376,1048606,695260,2132174,14,1404,1461,1033,8729202,1160934
52961,28,423308,1225657,13,1093,965,540,1143416,252497
2935015,2,1698804,6159514,17,3378,3368,3128,13906183,2353754
1630756,1630801,608,8331,2,23,0,7,361,114
157006,24,604989,2265042,12,1586,1399,993,3301964,691838
1637622,1638095,232,7086,3,30,0,6,176,50
1991120,37,912098,1682199,25,2639,2186,920,1957650,439989
3352822,33,549588,2087770,16,1693,1419,872,2346092,502202
3345519,1048577,1165966,3744593,17,2576,2591,2146,14537803,1989651
922993,1971544,258,4907,3,27,0,5,256,70
1991120,23,877424,1627554,20,2599,2138,901,1847037,417340
2215683,2,1908308,5203933,22,3300,3353,2926,14500949,2266798
720397,1048587,325599,469013,14,1003,774,356,1100929,196216
1634405,1634398,57,2294,2,7,0,3,63,9
1749550,1749506,2971,9944,3,37,6,11,432,140
1634405,585814,131,5082,3,20,0,5,151,37
1355671,304576,36,7876,5,16,0,5,57,8
3305495,3305615,213,5154,5,24,0,8,177,53
413324,2264150,211,7038,5,22,0,6,93,21
830346,1875402,93,5971,2,12,0,5,124,31
157006,5,577699,2235949,18,1508,1364,993,3233657,679552
1637622,3,420140,987647,9,1165,1042,522,2438238,416074
1222610,23,560992,2322090,18,1588,1375,969,2919933,648746
1580278,4,939461,2496019,24,2056,1958,943,5195712,871255
1439817,20,1478981,4002080,25,3210,3168,1706,5318919,1020564
2792073,39,1245787,3679621,20,2647,2578,1977,15904195,1969135
157006,157005,526,7877,2,11,0,3,162,22
1129821,1048585,1561258,3830891,17,3094,3185,2321,13809635,1787366
3449609,2097162,1729762,6770349,18,3583,3538,3402,15449807,2348126
3196683,1048581,1132356,4666936,19,2629,2525,2363,16425766,2267929
351384,1048604,1532581,5030494,18,3296,3148,1984,4692018,948259
2766388,1048584,775233,2177341,12,1428,1458,878,7705881,934249
1941860,1941861,998,549,1,4,2,1,36,2
1832126,2413925,64,2830,3,18,0,3,69,12
6317,1048600,70015,308926,10,370,215,117,97040,30586
1421913,1048602,1424301,4564442,44,3200,3066,1817,4646010,938702
1785657,1785623,131,6635,4,23,0,7,288,84
1511397,2097162,1690089,8887289,21,3699,3573,4066,11839891,2332000
3498441,3498447,89,9381,6,20,0,6,130,32
1692968,2357577,71,7229,5,20,0,10,347,56
1511397,39,1658986,8825091,21,3706,3594,4042,11744832,2312277
3449609,21,1863192,6740980,15,3587,3553,3383,15405426,2339632
3099109,1048618,1283929,3619146,19,2776,2725,1250,5733206,1004666
2035323,986741,688,9970,5,34,1,7,368,109
720397,2388391,256,8201,7,30,0,10,273,49
2079587,2514033,268,3966,5,13,0,9,105,25
425813,1048600,1793007,9721233,37,3694,3534,4244,11862488,2365820
1749550,1048590,400011,931203,15,967,867,718,2310487,419755
1449488,1048582,1628814,9920853,20,3743,3616,4249,11759411,2357638
2035323,21,381507,823952,13,1003,869,383,1846407,351226
1699530,36,793403,1738259,12,1559,1577,1263,5185158,823246
737147,23,815420,2765247,14,2014,1924,1082,7143866,972512
2725742,25,1145820,2416582,15,2663,2611,1623,9004805,1354856
6317,11,67780,306961,7,382,214,117,96117,30292
605250,14,1335790,2408837,21,2527,2611,1247,8797389,1301077
1785657,1048606,813454,2826432,18,2042,1990,1110,7454172,1024134
529371,31,1382576,4006779,18,2974,2904,1604,5506768,982109
52961,2097153,398098,1100963,15,991,903,495,830180,195630
2725742,2730918,1784,8675,4,64,0,10,497,148
1439817,391390,66,9267,3,10,0,3,274,9
1607679,35,864123,2834716,17,2124,2083,1267,4882611,860574
1439817,1048589,1258420,3608683,22,2744,2701,1573,4894102,926737
3279376,2705214,4370,8680,2,24,10,9,229,65
