from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
986513,33,64936,7527647,39,1471,0,2357,4953070,1068046
100519,120691,91,3620,5,20,0,7,142,26
551891,74,54368,6100282,23,1294,0,1739,4899335,1066107
902060,904193,198,3775,6,20,0,10,81,24
926502,71,59612,8354100,28,1249,0,2684,4960229,1068221
699280,698386,59,3972,5,11,0,5,69,10
401923,36,70826,4136052,22,1483,0,1179,2852501,661432
318536,14,50923,8303802,33,1216,0,2781,5449097,1068782
822173,79,51774,7817233,27,1273,0,2433,4589625,1067692
986513,986541,69,3908,4,17,0,4,76,16
895202,49,53592,9285146,25,1400,0,3265,4582573,1067366
273644,63,33519,3230917,20,865,0,800,1530034,283286
106198,103660,1120,8632,6,72,0,16,715,212
822173,34,47735,7777737,18,1260,0,2400,4587303,1066559
521023,8,63415,6096140,29,1458,0,1832,4974944,1067459
1042694,22,78827,6807688,41,1656,0,1941,5360035,1057702
993379,992128,859,9676,7,46,0,9,375,134
711605,711607,337,6929,5,33,0,6,154,46
189499,92,55299,9912076,29,1419,0,3331,4597760,1066350
783759,22,62903,7201761,40,1393,0,2075,4789701,1068320
291357,291376,46,9180,3,12,0,5,95,19
318536,95,56999,8188883,23,1206,0,2651,5443076,1066198
1016318,101,30962,3499778,17,947,0,995,1415868,364459
951830,22,68097,7548755,37,1490,0,2746,5010726,1068320
